export PATH="/home/tdurieux/defects4j/framework/bin:$PATH";cp -r /home/tdurieux/projects/lang/lang_15 /tmp/lang_15_Ranking;cd /tmp/lang_15_Ranking;defects4j compile;mkdir lib/;cp -r /home/tdurieux/defects4j/framework/projects/lib/* lib/;cp -r /home/tdurieux/defects4j/framework/projects/Lang/lib/* lib/;find . -type f -name "package-info.java" -delete;
cd /tmp/lang_15_Ranking;cp -r /home/tdurieux/defects4j-repair/src/python/core/../../../libs/z3 lib/z3;time java -cp /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar fr.inria.lille.repair.Main --mode ranking --type condition --oracle angelic --synthesis smt --solver z3 --solver-path /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/z3/z3 --complianceLevel 5 --source src/main/java/ --classpath target/classes/:target/tests/:lib/asm.jar:lib/cglib.jar:lib/commons-io.jar:lib/easymock.jar:/home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar;echo "

Node: `hostname`
";echo "
Date: `date`
";rm -rf /tmp/lang_15_Ranking;

/************************/
Executed tests:   2047
Successful tests: 2045
Failed tests:     2

org.apache.commons.lang3.reflect.TypeUtilsTest#testGetTypeArguments
java.lang.AssertionError: expected:<2> but was:<0>
	at org.junit.Assert.fail(Assert.java:88)
	at org.junit.Assert.failNotEquals(Assert.java:743)
	at org.junit.Assert.assertEquals(Assert.java:118)
	at org.junit.Assert.assertEquals(Assert.java:555)
	at org.junit.Assert.assertEquals(Assert.java:542)
	at org.apache.commons.lang3.reflect.TypeUtilsTest.testGetTypeArguments(TypeUtilsTest.java:505)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:47)
	at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)
	at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:44)
	at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)
	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:238)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:53)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:309)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)

org.apache.commons.lang3.reflect.TypeUtilsTest#testIsAssignable
java.lang.AssertionError: type class org.apache.commons.lang3.reflect.TypeUtilsTest$Thing not assignable to org.apache.commons.lang3.reflect.TypeUtilsTest.org.apache.commons.lang3.reflect.TypeUtilsTest$This<java.lang.String, java.lang.String>!
	at org.junit.Assert.fail(Assert.java:88)
	at org.junit.Assert.assertTrue(Assert.java:41)
	at org.junit.Assert.assertFalse(Assert.java:64)
	at org.apache.commons.lang3.reflect.TypeUtilsTest.testIsAssignable(TypeUtilsTest.java:344)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:47)
	at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)
	at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:44)
	at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)
	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:238)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:53)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:309)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)


/************************/
/* Suspicious statement */
/************************/
org.apache.commons.lang3.reflect.TypeUtils:600 -> 1.0 (ep: 0, ef: 2, np: 2045, nf: 0)
net.sf.cglib.core.EmitUtils:508 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:509 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:514 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:515 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:517 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:519 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:529 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:530 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:531 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:532 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:533 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:534 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:535 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:536 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:538 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:539 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:540 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:542 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:543 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:544 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:546 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:547 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:567 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:568 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:575 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:576 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:583 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:584 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:585 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:586 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:602 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:603 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:606 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:608 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:609 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:610 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:611 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:612 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:613 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:614 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:615 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:617 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:618 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:619 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:620 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:621 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:624 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:625 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:626 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:629 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:630 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:632 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:633 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:634 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:635 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:636 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:637 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:638 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:641 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:642 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:643 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:644 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:645 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:646 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:647 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:24 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:24 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.EmitUtils:24 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
org.easymock.internal.UnorderedBehavior:39 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.UnorderedBehavior:45 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.UnorderedBehavior:46 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.UnorderedBehavior:47 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.UnorderedBehavior:48 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.UnorderedBehavior:51 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.UnorderedBehavior:54 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.UnorderedBehavior:63 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.UnorderedBehavior:64 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.UnorderedBehavior:68 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.UnorderedBehavior:75 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.UnorderedBehavior:76 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.UnorderedBehavior:80 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
net.sf.cglib.core.DefaultGeneratorStrategy:24 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.DefaultGeneratorStrategy:25 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.DefaultGeneratorStrategy:26 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.DefaultGeneratorStrategy:30 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.DefaultGeneratorStrategy:34 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.DefaultGeneratorStrategy:38 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
org.easymock.internal.ClassExtensionHelper:57 -> 0.0 (ep: 28, ef: 0, np: 2017, nf: 2)
org.easymock.internal.ClassExtensionHelper:59 -> 0.0 (ep: 28, ef: 0, np: 2017, nf: 2)
org.easymock.internal.ClassExtensionHelper:60 -> 0.0 (ep: 28, ef: 0, np: 2017, nf: 2)
org.easymock.internal.ClassExtensionHelper:64 -> 0.0 (ep: 28, ef: 0, np: 2017, nf: 2)
net.sf.cglib.core.ClassNameReader$1:46 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.ClassNameReader$1:47 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.ClassNameReader$1:48 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.ClassNameReader$1:50 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.ClassNameReader$1:51 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.ClassNameReader$1:54 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.ClassEmitter$1:65 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.ClassEmitter$1:68 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
org.easymock.internal.MockInvocationHandler:38 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.MockInvocationHandler:39 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.MockInvocationHandler:41 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.MockInvocationHandler:53 -> 0.0 (ep: 28, ef: 0, np: 2017, nf: 2)
net.sf.cglib.core.CollectionUtils:43 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.CollectionUtils:44 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.CollectionUtils:45 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.CollectionUtils:46 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.CollectionUtils:47 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
org.easymock.internal.ReplayState:41 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.ReplayState:43 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.ReplayState:45 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.ReplayState:47 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.ReplayState:49 -> 0.0 (ep: 21, ef: 0, np: 2024, nf: 2)
org.easymock.internal.ReplayState:57 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.ReplayState:59 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.ReplayState:61 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.ReplayState:69 -> 0.0 (ep: 21, ef: 0, np: 2024, nf: 2)
org.easymock.internal.ReplayState:74 -> 0.0 (ep: 28, ef: 0, np: 2017, nf: 2)
org.easymock.internal.ReplayState:75 -> 0.0 (ep: 28, ef: 0, np: 2017, nf: 2)
org.easymock.internal.ExpectedInvocation:46 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.ExpectedInvocation:47 -> 0.0 (ep: 7, ef: 0, np: 2038, nf: 2)
org.easymock.internal.ExpectedInvocation:59 -> 0.0 (ep: 7, ef: 0, np: 2038, nf: 2)
org.easymock.internal.ExpectedInvocation:86 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.ExpectedInvocation:91 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.ExpectedInvocation:94 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.ExpectedInvocation:95 -> 0.0 (ep: 18, ef: 0, np: 2027, nf: 2)
org.easymock.internal.ExpectedInvocation:99 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.ExpectedInvocation:118 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
net.sf.cglib.core.Local:31 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
net.sf.cglib.core.Local:35 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
org.easymock.internal.MocksControl:53 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.MocksControl:58 -> 0.0 (ep: 30, ef: 0, np: 2015, nf: 2)
org.easymock.internal.MocksControl:59 -> 0.0 (ep: 30, ef: 0, np: 2015, nf: 2)
org.easymock.internal.MocksControl:60 -> 0.0 (ep: 30, ef: 0, np: 2015, nf: 2)
org.easymock.internal.MocksControl:129 -> 0.0 (ep: 30, ef: 0, np: 2015, nf: 2)
org.easymock.internal.MocksControl:130 -> 0.0 (ep: 30, ef: 0, np: 2015, nf: 2)
org.easymock.internal.MocksControl:147 -> 0.0 (ep: 30, ef: 0, np: 2015, nf: 2)
org.easymock.internal.MocksControl:148 -> 0.0 (ep: 30, ef: 0, np: 2015, nf: 2)
org.easymock.internal.MocksControl:149 -> 0.0 (ep: 30, ef: 0, np: 2015, nf: 2)
org.easymock.internal.MocksControl:150 -> 0.0 (ep: 30, ef: 0, np: 2015, nf: 2)
org.easymock.internal.MocksControl:151 -> 0.0 (ep: 30, ef: 0, np: 2015, nf: 2)
org.easymock.internal.MocksControl:170 -> 0.0 (ep: 28, ef: 0, np: 2017, nf: 2)
org.easymock.internal.MocksControl:171 -> 0.0 (ep: 28, ef: 0, np: 2017, nf: 2)
org.easymock.internal.MocksControl:172 -> 0.0 (ep: 28, ef: 0, np: 2017, nf: 2)
org.easymock.internal.MocksControl:175 -> 0.0 (ep: 28, ef: 0, np: 2017, nf: 2)
org.easymock.internal.MocksControl:176 -> 0.0 (ep: 28, ef: 0, np: 2017, nf: 2)
org.easymock.internal.MocksControl:180 -> 0.0 (ep: 28, ef: 0, np: 2017, nf: 2)
org.easymock.internal.MocksControl:185 -> 0.0 (ep: 28, ef: 0, np: 2017, nf: 2)
org.easymock.internal.MocksControl:186 -> 0.0 (ep: 28, ef: 0, np: 2017, nf: 2)
org.easymock.internal.MocksControl:216 -> 0.0 (ep: 19, ef: 0, np: 2026, nf: 2)
org.easymock.internal.MocksControl:217 -> 0.0 (ep: 19, ef: 0, np: 2026, nf: 2)
org.easymock.internal.Invocation:52 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.Invocation:53 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.Invocation:79 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.Invocation:83 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.Invocation:87 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.Invocation:157 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.Invocation:160 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.Invocation:163 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.Invocation:166 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.Invocation:167 -> 0.0 (ep: 23, ef: 0, np: 2022, nf: 2)
org.easymock.internal.matchers.Equals:38 -> 0.0 (ep: 18, ef: 0, np: 2027, nf: 2)
org.easymock.internal.matchers.Equals:41 -> 0.0 (ep: 18, ef: 0, np: 2027, nf: 2)
org.apache.commons.lang3.concurrent.TimedSemaphore:263 -> 0.0 (ep: 3, ef: 0, np: 2042, nf: 2)
org.apache.commons.lang3.concurrent.TimedSemaphore$1:404 -> 0.0 (ep: 2, ef: 0, np: 2043, nf: 2)
org.apache.commons.lang3.concurrent.TimedSemaphore$1:405 -> 0.0 (ep: 2, ef: 0, np: 2043, nf: 2)
org.apache.commons.lang3.concurrent.TimedSemaphore:361 -> 0.0 (ep: 2, ef: 0, np: 2043, nf: 2)
org.easymock.internal.RecordState:254 -> 0.0 (ep: 2, ef: 0, np: 2043, nf: 2)
org.easymock.EasyMock:499 -> 0.0 (ep: 16, ef: 0, np: 2029, nf: 2)
org.easymock.internal.ExpectedInvocation:61 -> 0.0 (ep: 18, ef: 0, np: 2027, nf: 2)
org.easymock.internal.ExpectedInvocation:62 -> 0.0 (ep: 18, ef: 0, np: 2027, nf: 2)
org.easymock.internal.ExpectedInvocation:63 -> 0.0 (ep: 13, ef: 0, np: 2032, nf: 2)
org.easymock.internal.ExpectedInvocation:65 -> 0.0 (ep: 18, ef: 0, np: 2027, nf: 2)
org.apache.commons.lang3.concurrent.TimedSemaphore:348 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper$OPTION:35 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:79 -> 0.0 (ep: 12, ef: 0, np: 2033, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:81 -> 0.0 (ep: 12, ef: 0, np: 2033, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:82 -> 0.0 (ep: 7, ef: 0, np: 2038, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:83 -> 0.0 (ep: 7, ef: 0, np: 2038, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:85 -> 0.0 (ep: 7, ef: 0, np: 2038, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:86 -> 0.0 (ep: 7, ef: 0, np: 2038, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:96 -> 0.0 (ep: 6, ef: 0, np: 2039, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:98 -> 0.0 (ep: 6, ef: 0, np: 2039, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:102 -> 0.0 (ep: 5, ef: 0, np: 2040, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:105 -> 0.0 (ep: 6, ef: 0, np: 2039, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:107 -> 0.0 (ep: 6, ef: 0, np: 2039, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:118 -> 0.0 (ep: 6, ef: 0, np: 2039, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:121 -> 0.0 (ep: 4, ef: 0, np: 2041, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:125 -> 0.0 (ep: 5, ef: 0, np: 2040, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:127 -> 0.0 (ep: 5, ef: 0, np: 2040, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:128 -> 0.0 (ep: 2, ef: 0, np: 2043, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:129 -> 0.0 (ep: 2, ef: 0, np: 2043, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:130 -> 0.0 (ep: 2, ef: 0, np: 2043, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:131 -> 0.0 (ep: 2, ef: 0, np: 2043, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:135 -> 0.0 (ep: 5, ef: 0, np: 2040, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:71 -> 0.0 (ep: 2, ef: 0, np: 2043, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:87 -> 0.0 (ep: 3, ef: 0, np: 2042, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:88 -> 0.0 (ep: 3, ef: 0, np: 2042, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:91 -> 0.0 (ep: 3, ef: 0, np: 2042, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:108 -> 0.0 (ep: 2, ef: 0, np: 2043, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:109 -> 0.0 (ep: 2, ef: 0, np: 2043, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:111 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:112 -> 0.0 (ep: 1, ef: 0, np: 2044, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:119 -> 0.0 (ep: 2, ef: 0, np: 2043, nf: 2)
org.apache.commons.lang3.text.translate.NumericEntityUnescaper:132 -> 0.0 (ep: 3, ef: 0, np: 2042, nf: 2)
